华润电力投资有限公司北方分公司,https://fdjob.bjx.com.cn/companys/29057.html**********
山东华蔚电力技术有限公司,"山东华蔚电力技术有限公司,坐落于美丽的海滨城市青岛,位于国家级开发区青岛西海岸新区。主要从事业务为电力工程咨询;电力技术服务输出;电力设施的检修、调试及维护;电力节能领域内的技术服务、技术推广以及电力项目管理等。   公司成立以来,一直致力于电力行业的发展,承接各类国、内外电站运维技术服务项目。在印尼、印度、赞比亚、土耳其、巴基斯坦等国家有多个电站运维技术服务项目,并培育了大量一流的专业运维人员,在不断拓展国外市场的同时,公司在国内也承接多个电站维保、电气试验等项目,主要集中山东、江苏、新疆、湖北、内蒙古等地,通过我们的努力,获得了各业主的一致好评。   公司制定并完善了一整套的电站服务体系,有着成熟的服务模式,打造了一支经验丰富、业务精湛的服务团队。同时有着国企无法比拟的自由灵活的人才发展空间,通过行政管理和技术两条晋升通道,最高可达到高级管理和高级工程师岗位。为确保在技术和人才上的可持续发展,公司在山东淄博建有一个占地面积约300亩的集发电运行、检修、调试于一体的虹桥热电实践培训基地,成为公司在市场竞争中占据优势低位的强力保证。   公司在激烈的市场竞争中,不断深化和加快企业内部各项改革,遵循市场运营规律,坚持以市场为中心,以人为本,与时俱进,开拓创新,强化管理,推进科技进步,努力提高企业素质,强化和提高市场竞争力,积极拓展施工空间及发展领域,积极推广新技术的应用。   山东华蔚电力技术有限公司将一如既往,不断学习创新,坚持“科学管理、诚信履约、质量为本、优质服务”的质量方针和“遵守法规、健康环保、科学控制、安全发展”的环境和职业健康安全方针,努力为客户提供优质工程和服务。"
湖南湘投国际投资有限公司,https://fdjob.bjx.com.cn/companys/14624.html**********
内蒙古沐风电力科技有限公司,公司是一家为风电投资商提供一站式服务及根据客户需求提供订制化服务的专业公司。公司拥有多年从事风电运维服务的专业管理人员和技术服务人员，风电运行维护经验丰富，业务范围覆盖全国。自创建至今，公司已经搭建起系统、全面的业务资源平台，能够形成为风电场后期服务提供系统解决方案的业务体系，内容涵盖大部件装配、吊装、维修、机组性能优化、安全技改、备件供应及维修、风机诊断测试、风机状态评估、消防、通信及技术培训等风电场相关技术服务，并为风电场和光伏发电场提供专业的代维业务。沐风电力从创立以来，将“以客户为导向”定位为公司的发展方向，依托自身多年的新能源运维技术和经验为客户提供更有价值、更加专业快捷的服务和更有预见性的产品，让客户在与沐风电力合作的过程中感受到沐风电力的与众不同和值得信赖。我们真诚的希望能够与更多合作伙伴携手并进，多方共赢，让沐风电力为风电场、光伏电场的安全、稳定、高效运行保驾护航，让沐风电力成为业内首选！如有意愿可投递简历后致电人力资源部李女士15326889065
山东锦鑫能源科技有限公司,山东锦鑫能源科技有限公司成立于2016年8月，公司现有员工100多人。公司坐落于山东济南高新技术开发区。公司有成熟的技术团队和丰富的技术服务工程经验。    公司聚焦于发电厂运维检修、调试及实验等技术服务工程，在传统的火力发电、新能源的风力发电、光伏发电、核电等领域都有专业的人才保障和技术优势，服务范围辐射国内和东南亚地区。    公司坚持以技术为核心，专注于电力行业技术服务，致力打造公司核心竞争力，创建有市场影响力的企业品牌，与员工、客户携手共迎美好未来。
内蒙古昊龙电力科技有限公司,内蒙古昊龙电力科技有限公司（以下简称昊龙电力）于2012年10月在内蒙古自治区首府呼和浩特市成立，公司初创期间，以备品备件维修、技术服务等业务为主。五年来，公司通过不断的总结、创新，已形成各类风电机、光伏组件、变频器等新能源设备故障诊断、模拟处理、VR系统集成、软件开发、整机维护、电站技术服务、职业培训以及新能源发电项目投资开发的高科技公司。2017年，联合内蒙古科技大学共同研发具有自主知识产权的物联网云数据处理新能源故障诊断集成系统、AI数据处理系统，建立起一套基于数据分析为基础的“预建服务”体系。    公司的使命：专注风电后市场业务，丰富维修经验融入大量风机运行数据，打造后市场第一家数据引导形，智能预判式服务公司。公司的愿景：致力成为新能源运维市场第一家智慧运维服务公司。    服务业务范围：智能预判式备件维修、智能主动式运维服务、智能运行成本管理、提供定制化技改优化服务。    内蒙古昊龙电力科技有限公司自成立以来，一直保持高速发展的势头，业绩增长迅速，公司发展前景一片光明。为匹配当前企业发展需要，现面向社会公开招聘，欢迎有识之士一起共谋发展。能力有多大，舞台就有多大，昊龙期待您的加入。
北京华泰中昊投资集团有限公司,"北京华泰中昊投资集团有限公司(下称华泰中昊)以能源、地产为主要投资发展方向,是香港蓝海国际投资有限公司在中国大陆地区的总部。    香港蓝海国际投资有限公司(下称蓝海国际),是集国际贸易、能源、地产、教育投资开发等为一体的多元化大型国际投资公司,业务遍及北美、澳洲等地区。自1993年起,蓝海国际开始布局大陆地区的投资,现已形成了以教育为基础,以房地产开发为龙头,以商业为延伸的互补性经营格局。    在能源投资领域,2007年,华泰中昊开始进军风电行业,立足于打造风电设备制造和风力发电上下游一体的产业链,已得到多个省市政府的大力支持。目前,按照公司风电产业一体化的发展战略,华泰中昊在辽宁省、广西省已取得50万千瓦装机容量的风电场开发权,目前有20万千瓦风电项目正在建设阶段，其中广西灵山八一茶场项目已经率先实现并网,预计在今年年底全部建成投运。另外,在内蒙、河南、吉林和山西等地,华泰中昊也将陆续开发新的风力发电项目。    在风力发电、房地产、金融投资、商业运营等领域,华泰中昊拥有一批经验丰富、水平高超的管理人才和技术人才,奉行“以精细化运作理念为本,低成本、高效率、高质量的组织营运,最大限度地满足社会和客户的需求”的企业使命,坚持以市场为导向、以创新为动力、以品牌经营为核心、以资本运营为手段、以客户满意为宗旨,力求将公司建设成为行业领先、规模领先、效益领先、服务领先,在国内具有较强盈利能力、创新力、竞争力、可持续发展力的投资公司。"
山东兴佳电力工程有限公司,山东兴佳电力工程有限公司成立于2009年，总部坐落于山东东营。公司注重技术力量建设，相继取得了承装（修、试）电力设施二级资质、输变电工程专业承包贰级资质、电力工程施工总承包叁级（贰级升级正在审批）和施工劳务资质，并通过ISO9001质量管理体系，OHSAS18001职业健康体系，ISO14001环境质量体系，HSE中石化健康、安全与环境管理体系等认证。公司承揽的国家电网输电工程、胜利石油输电工程、华能国电等五大电力集团工程项目获得建设单位一致认可，在同行业中赢得了较高的信誉和声望。       公司立足实际，持续转型升级。2018年筹划成立青岛分公司，标志着兴佳电力以更加专业的人员队伍进入高端电力能源市场。青岛公司坐落于黄岛区索菲亚国际中心“船头”位置，面朝滨海公园、可远眺黄海，紧靠滨海大道、喜来登五星级酒店，临近中国石油大学、地铁13号线、在建地铁1号线，交通便利，创造了优良的商务办公及生活环境。根据公司业务发展需要，现诚邀优秀专业人才加盟。
中国电建集团海外投资有限公司,https://fdjob.bjx.com.cn/companys/23239.html**********
江山永泰投资控股有限公司,"江山控股有限公司是一家于1970年在香港主板上市的大型投资企业,股票代码HK.295。2014年3月,公司大举进入太阳能发电领域,目前光伏电站累计并网装机量已达2GW,位居全国光伏发电企业前列。    江山控股光伏电站遍布新疆、甘肃、内蒙古、陕西、河北、河南、山东、江苏、浙江、安徽、湖北、江西等国内十多个省区。电站类型包括集中式地面电站、荒山荒坡、农光互补、渔光互补等多种形式。    江山控股自2014年起设立运维部负责电站的运维管理。2016年7月28日,公司投资成立北京鑫泰绿能科技有限公司,集新能源厂站咨询、运行、维护、检修、备品解决方案及资产管理为一体,打造专业运维团队,负责公司全部电站的运维管理,并对外承接电站运维业务。"
绿巨人能源有限公司,https://fdjob.bjx.com.cn/companys/26806.html**********
北京华信科创科技有限公司,北京华信科创科技有限公司专注于风力发电机组全面健康管理系统的研发、生产和销售。拥有完全自主知识产权的智能化、模块化、集成化的风电机组状态监测与故障诊断预警系统，为风电机组全生命周期的运行维护管理提供了一个完整的解决方案。目前，北京华信科创拥有在线振动监测系统、塔筒晃度监测系统、基础沉降监测系统、油液监测系统、叶片监测系统、环境监测系统、远程集中监控系统、精密点巡检管理系统及远程诊断服务等系列产品。针对风电机组从叶片、传动链、塔筒到基础的结构、运行工况及使用环境，通过在线监测单元和手持仪器等多种数据采集方式，采用先进的状态监测和故障诊断技术，实现风电机组运行状态的远程监测、故障预警和诊断，为设备运行和优化维修计划提供科学依据，减少运维成本的同时提高风电机组可利用率和发电效率，提高风场整体收益。公司与知名高校和研究机构建立广泛合作，与国家大型发电集团新能源公司及国内主要风机厂家均已达成长期合作关系。坚持以人为本，共同发展的企业文化，秉承“诚信为本、科技创新、精益求精、质量为先、用户至上”的理念。
申能新能源（内蒙古）有限公司,https://fdjob.bjx.com.cn/companys/59986.html**********
山东博程新能源科技有限公司,https://fdjob.bjx.com.cn/companys/33119.html**********
中节能风力发电（新疆）有限公司,中节能风力发电新疆区域公司是中节能风力发电股份有限公司的全资企业，隶属于国资委领导下的中国节能环保集团有限公司，公司主要致力于风力发电场的建设、运营维护及风电生产和销售，同时公司还提供风电场的规划咨询及运行维护服务，是风电产业专业化的公司。       中节能风力发电新疆区域公司目前包括中节能风力发电（新疆）有限公司、中节能风力发电（哈密）有限公司和中节能风力发电（新疆）有限公司乌鲁木齐县分公司。作为自治区的重点投资项目，公司已先后在疆建设投产了中节能乌鲁木齐托里一至五期共20万千瓦风电项目、中节能哈密烟墩20万千瓦风电项目、中节能乌鲁木齐达坂城C区20万千瓦风电项目及中节能哈密景峡第三风电场B区20万千瓦风电项目。       截止目前，中节能风力发电新疆区域公司已实现在疆投产容量80万千瓦，获得疆内拟建容量18万千瓦。规划风资源储备25万千瓦。公司将继续秉承“节约能源，献人类清洁绿电，保护环境，还自然碧水蓝天”的使命，继续集中优势力量，加快发展风电产业，积极带动和促进新疆经济社会更加繁荣、环境更加美好，为建设和谐新疆、生态新疆做出更大贡献。
天津天安瑞科新能源科技有限公司,"天安新能源以风电建设项目机械施工的核心业务为依托,集控大型吊装机械资源,主要从事吊装方案设计、吊装工程施工、风力发电机组安装、风机大部件更换检修、专业化管理服务等业务。拥有并管理400吨履带式起重机2台、500吨履带式起重机2台、650吨履带式起重机2台、800吨履带式起重机1台、1650吨•米风电专用起重机1台。    天安新能源自成立以来积极开拓市场,做强风电施工和机械租赁业务,经营业绩连年递增。目前公司正处于快速发展阶段,内部组织和运行、外部营销和拓展、市场价值链条的纵向整合同步展开。公司以人为本,崇尚团队合作,激励创新火花,追求企业与个人的共同发展。"
北京优利康达科技股份有限公司,https://fdjob.bjx.com.cn/companys/3322.html**********
北京国金新能科技有限公司,https://fdjob.bjx.com.cn/companys/59716.html**********
新疆新网新能源有限公司,"新疆新网新能源有限公司成立于二零一三年,公司注册资金一千二百万元,公司位于乌鲁木齐市达坂城区,是一家专业从事风电项目开发、建设,以及为风力发电场和各类电站工程提供全方位技术服务的科技公司。公司致力于做风电产业的优秀建设及服务者,为新疆绿色能源添砖加瓦。    业务范围:主要从事风电场开发建设;风电机组技术改造;发电量优化;风电场、变电站并网调试、运行维护、性能试验、运营、设备检修、叶片检测与维修、技术培训、备品备件供应、大部件更换等。    管理资质:现拥有建设厅颁发“电力工程施工总承包三级资质”,电监会颁发“承装修试电力设施许可证”四级,安监局颁发安全生产许可证等证书;取得了ISO9001质量管理体系、ISO14001环境管理体系、ISO18001职业健康安全管理体系证书。    公司以科学发展为己任,坚持“专业、进取、共赢”的企业精神。公司拥有丰富的电站运营管理经验和专业化的团队,具有同时承接多个电站调试和运营业务的能力;同时具备解决电力生产技术难题的实力。    公司业绩:    1、项目开发:2个风电项目前期开发工作。    2、运维项目:目前公司已承接运维的220kV汇集站4座、110kV汇集站3座;200MW风电场14个;100MW风电场12个;49.5MW风电场3个;四条近75公里110kV输电线路的运行维护工作。项目分布在哈密烟墩、哈密三塘湖、乌鲁木齐达坂城、吐鲁番小草湖等地。    3、试验项目:风电、光伏项目预防性试验、设备检测等40余个。公司技术力量雄厚,技术装备精良,检测设备完善,公司设有财务部、综合部、安全生产部,并根据项目情况建立多个项目部。建立并实施了较完善的质量安全保证体系,现有职工79人,有职称人员32人,其中管理人员15人。公司员工经过严格的培训,独立工作能力强,具有丰富的工作经验和很强的责任心,我们已组建成为一只能够吃苦耐劳、素质过硬、专业技术精湛的队伍。    公司鼓励不同个性的人在同一组织中发挥各自的优势,忠于企业,注重每一个团队成员的职业发展,以职业培训作为员工自我发展的手段,鼓励团队成员展现或发挥创造价值的能力,努力将公司建设成为机制灵活、具有竞争力的电建企业,为客户提供优质的服务。      本公司向所有的客户承诺:信守合同、用户的要求就是我们的目标。提供优质服务,互惠互利,为客户创造价值。    企业文化    经营理念:诚信合作,共赢发展    企业精神:艰苦创业、敢于挑战、勤于奋进    价值观念:忠诚企业、团队合作,成就自我,创造价值    招聘岗位具体要求见下列岗位说明书,工资及福利待遇根据应聘者具体情况面议。"
上海致远绿色能源股份有限公司,上海致远绿色能源股份有限公司（证券简称：上海致远，证券代码：430324）于2006年在中国上海成立，注册资金 8061.5万元。2013年10月18日在中国股市新三板成功挂牌，成为中国首家在新三板成功挂牌的专注于新能源系统应用整体解决方案的供应商。    公司专注于分布式新能源发电系统的研发、制造、销售并提供专业售后运维服务，面向中国市场，致力于解决通信、油田、军用、民用、公共事业等应用场景在无电地区的供电问题，同时面向欧、美、日市场提供先进高效的中型风力发电系统解决方案。经过10年发展，上海致远已经成功建设了覆盖全球重点市场的营销网络。在中国市场，我们已经在西藏、内蒙、甘肃、青海、新疆等全国20多个省市设立了办事机构；在国际市场，我们已经在美国、日本、加拿大、意大利、俄罗斯、中国台湾地区建立了稳定的销售渠道，综合实力跻身全球中小型风电行业第一阵营，根据中国海关总署2017年统计数据，上海致远中型风机出口额已占到国内同行业出口总额50%以上份额。    秉持“掌握核心科技作为公司发展基石”的理念，公司以市场需求为导向，坚持技术创新关系与应用相结合，获得自主知识产权专利77项，国际PTC专利4项，参与起草多项中国国家标准，产品先后获得欧盟、美国、英国、意大利、日本国家市场的产品应用转入认证许可，在全球市场创立了中小型风力发电解决方案供应商的知名品牌。
协合新能源集团有限公司,https://fdjob.bjx.com.cn/companys/8297.html**********
北京三自能源有限公司,北京三自能源有限公司是专业从事风电、太阳能等新能源投资开发、工程建设、生产运营的企业，公司注册资本1亿元。    公司股东实力强劲、资金充足，高管新能源从业和管理经验丰富，开发、技术等专业化人才团队齐全。公司的新能源项目从山东起步，以点带面、布局全国。目前已成立独资项目公司5个，列入国家拟核准计划的风电、太阳能项目近30万千瓦，计划于2016年完成核准并开工建设，2017年投产。公司目前还拥有新能源储备资源50万千瓦，规划到2020年开发建设运营60-80万千瓦新能源项目，资源储备容量突破100万千瓦。    公司秉承“低碳经济、绿色环保”的发展理念，倡导“自然能量、自主创新、自强不息”的企业文化，关注员工发展、重视回馈社会，不断提升竞争力和提高经济效益，致力于成为管理先进、业绩优秀的国内一流新能源企业。
吉林德普新能源科技有限公司,风力发电设备、太阳能光热利用产品、风力发电机组、光伏产品及环保节能产品研发、设计、销售、安装、维修服务及技术改进;建筑采暖设备、制冷系统、光伏电力软件系统、光伏发电系统组件、暖通设备、机电设备、污水处理设备销售
国华能源投资有限公司,https://fdjob.bjx.com.cn/companys/18906.html**********
上海中认尚科新能源技术有限公司,https://fdjob.bjx.com.cn/companys/39680.html**********
湖北中电纯阳山风电有限公司,https://fdjob.bjx.com.cn/companys/34596.html**********
金州（包头）可再生能源有限公司,https://fdjob.bjx.com.cn/companys/32778.html**********
大生科技（北京）有限公司,https://fdjob.bjx.com.cn/companys/27680.html**********
上海应谱科技有限公司,"上海应谱科技有限公司是位于上海市张江高科嘉定菊园新区的高新企业，同时在北京设立办事机构，十年来坚持从事风电机组在线振动监测、沉降监测及塔筒安全监测领域。公司拥有强大的研发团队、先进的技术力量和成熟的售后服务体系，可为风电企业提供崭新的机组监测、诊断和安全运行管理平台。
    上海应谱科技有限公司遵循“新产品、精产品、诚服务”的质量方针，与国内众多用户及整机制造商合作紧密，凭借长期积累的行业专业知识，能对风电机组的运行状态、基础沉降、塔筒形态等方面进行评估，设计出最符合客户需求的整体解决方案，提供卓有成效的用户培训和售后服务，为风电机组的安全可靠运行保驾护航。"
上海腾东建设有限公司,https://fdjob.bjx.com.cn/companys/27903.html**********
内蒙古东润能源科技有限公司,"内蒙古东润能源科技有限公司成立于2010年，是国内一家集新能源电力并网系统,智慧营运和售电交易为一体的新能源技术服务公司。注册及实缴资金叁仟贰佰贰拾肆万壹仟叁佰元人民币，总部位于新能源集中大省内蒙古呼和浩特市，现有员工百余人。公司秉承人性化、精益化企业管理模式，且始终坚信严谨科学的管理是企业长足发展的生命力。  服务客户：   公司已为五大电力集团，国家能源集团、华能、大唐、华电、国电投及国华、华润、中广核 、京能、深能、中海油、三峡等几十家主流新能源开发集团，以及国家电网、南方电网、蒙西电网的省、地、县调等600多个项目提供了产品供应与新能源技术服务。  相关资质：   东润能源拥有38项知识产权及软件著作权，高新技术企业和双软认证企业，具有ISO9001质量认证和ISO14001环境质量认证、OHSAS18001职业健康安全管理体系认证；3A信用企业认证；获得呼和浩特市研发中心资格认证；承装（修、试）设施许可四级证书；电力工程施工总承包三级证书；电力风电场及光伏电站维护能力证书（鉴衡认证颁发）；新能源设备、材料供应商证书；进网许可相关证等相关认证。"
新华优力能源科技保定有限公司,"新华优力(北京)科贸有限公司注册于2007年。其投资母公司-TITOEnterpriseCo.,Ltd美国优贤实业有限公司，是一家综合性贸易公司。最早在美国德拉瓦州注册。母公司1993年进入中国，1996年正式成立北京办事处，主要从事冶金行业有关设备和备件的贸易。早期商业活动主要为代理德国SKET的轧钢设备，德国KME的金属材料(KMEGermanyCo.AG&KG是世界上最大的铜和铜合金生产厂)2000年以来优贤公司在上海，天津各地等地设立了代表处和分支机构，服务网络遍及全国。涉足冶金、钢铁、电力、化工、石油及天然气、航空、有色金属等多种行业领域，继续深耕行业所需的各种金属材料、备件、设备、成套系统等的市场开发和推广工作。为配合公司长期经营和战略发展的需要，美国优贤实业有限公司于2007年年底在北京投资设立了新华优力（北京）科贸有限公司，该实体公司逐步整合TITO优贤所有市场资源、渠道资源、客户资源、人力资源等全面优质资源以拓宽经营模式，强化本土作业能力，充分适应国内及海外市场的开发和产品推广的多样化需求，促进TITO优贤组织的整体发展和良性运营。     新华优力能源科技保定有限公司是TITO的子公司，主要从事风电方面的业务，包括风电技术改造升级、风电场运维、备品备件供应等。公司成立至今，已经和上海电气、国电联合动力、华锐、山西太重等国内多个风电厂家成功合作，业务遍及华南、华中、华北、西北等地。"
北京瑞源联创科技有限公司,https://fdjob.bjx.com.cn/companys/51758.html**********
华源电力股份有限公司,https://fdjob.bjx.com.cn/companys/11352.html**********
上海勘测设计研究院有限公司,https://fdjob.bjx.com.cn/companys/26019.html**********
羲和电力有限公司,https://fdjob.bjx.com.cn/companys/30407.html**********
哈尔滨九洲电气股份有限公司,https://fdjob.bjx.com.cn/companys/50732.html**********
无锡同一新能源科技有限公司,https://fdjob.bjx.com.cn/companys/56046.html**********
新疆新能源新风投资开发有限公司,&nbsp;&nbsp;&nbsp;&nbsp;新疆新能源(集团)有限责任公司是由自治区人民政府出资设立的国有独资集团公司，新疆新能源新风投资开发有限公司是新疆新能源(集团)有限责任公司全资子公司。主要从事风能、太阳能发电。做为自治区人民政府的国有资产管理、国有资本运营平台，按照资源开发可持续、生态环境可持续的要求，以整合、储备、经营自治区优势可再生清洁资源，加速自治区优势资源向产业优势、经济优势、竞争优势转换，高起点、高水平、高效益加快推进新疆新型工业化建设。
溧阳市飞跃风能发电机服务有限公司,https://fdjob.bjx.com.cn/companys/23854.html**********
上海勘测设计研究院有限公司,上海勘测设计研究院有限公司（以下简称上海院）创建于1954年，2001年7月，由水利部划归上海市。2013年12月，上海市国有资产监督管理委员会、水利部水利水电规划总院、中国长江三峡集团公司共同签署了上海院改制重组框架协议，上海院定位为长江三峡集团公司的“科技创新平台”和“勘测设计中心”。历经60年的发展，上海院已经成为技术力量雄厚、产品质量可靠、业务范围辐射全国各地和海外市场的综合性国家甲级设计单位，是上海市文明单位、上海市创新型企业、上海市高新技术企业。是上海市文明单位、上海市专利工作示范企业、上海市创新型企业、上海市高新技术企业。    上海院拥有工程勘察、设计、监理、咨询、环境影响评价、水资源论证等多项国家甲级资质，具有承担大中型水利水电工程、新能源工程、环境工程、工业与民用建筑等工程、输变电、市政等工程的科研、勘测、规划、设计、咨询、监理、监（检）测、总承包的资格和能力。建院以来，完成了新安江水电站、福建棉花滩水电站、四川明台水电站、伊朗莫拉萨德拉水电站等常规水电站及江苏宜兴、沙河和安徽响水涧等抽水蓄能电站的勘测设计工作。此外，还完成了长江口综合开发整治规划及水源地规划设计、太湖流域综合治理规划、世界大型的边滩水库及国内潮汐河口地区最大的避咸蓄淡水库-上海青草沙水库、亚洲具有较大规模海上风电场-上海东海大桥海上风电场等重大项目的勘测设计工作。近年来，上海院，在城市水利和海上风电业务领域研不断创新设计理念、研发核心技术，技术能力及水平在国内处于领先地位。    在巩固和发展水利、新能源和环境工程主业的同时，上海院将大力开拓国内外水电项目等清洁能源业务，迎来新一轮快速发展期。    为此，2013年12月，我单位与中国长江三峡集团公司共同签署了上海院改制重组框架协议。上海院作为长江三峡集团公司的“科技创新平台”和“勘测设计中心”，在巩固和发展水利、新能源和环境工程主业的同时，将大力开拓国内外水电项目等清洁能源业务，迎来新一轮快速发展期。    为此，上海院诚邀全国优秀水电人才加盟，和我们一起携手努力、共同发展。
嵩县港能风电有限公司,https://fdjob.bjx.com.cn/companys/53357.html**********
北京天顺风能开发有限公司,https://fdjob.bjx.com.cn/companys/40080.html**********
天津开发区通为科技有限公司,"通为科技有限公司是2001 年5月在天津经济技术开发区(TEDA)注册成立的从事信息技术产品开发、系统集成、新能源领域技术服务的高科技企业。目前拥有80 多名员工,其中本科以上49 人。公司具有成熟的项目管理体系,有多个大中型项目实施成功案例。    作为信息技术产品开发和系统集成公司,通为科技为用户提供了适于多行业领域的成熟的信息系统集成方案、建设了多个优质的系统工程项目,坚持以用户需求为第一的原则,在内容、方式、时间、质量等多个方面,提供完善的技术服务。    近几年随着风电、太阳能发电等新能源领域的迅速发展,我们在该领域加大投入力度,从自动化控制、机电一体化以及信息产品在新能源上的应用等入手,在了解熟悉行业技术发展的同时,通过和国内风电整机厂家的深入合作,现已拥有一支专业的风电行业的技术服务队伍,对分布在内蒙古、河北、山东、辽宁等地多个风力发电场的风机设备提供维护维修,积累了一定的风机维护经验,并得到用户的广泛肯定和好评。    多年来公司一直非常注重同各IT 及机电企业厂商保持良好的合作关系。通过共享市场资源与技术资源,将国内外先进的技术、产品、应用,用一流的服务带给用户。这些厂商包括华为、Cisco、H3C、浪潮、天融信、IBM、DELL、曙光、锐捷、艾默生、百通、CommScope、海康、三星等IT 行业知名厂商以及GE、SIEMENS、施奈德电气、ABB、研华等业界领先的机电行业领军企业。    通为科技有限公司现为计算机信息系统集成三级资质企业(证书编号:Z3120020090366)、天津市安全技术防范系统设计、安装、维修企业、安防工程企业三级资质(证书编号:ZAX-QZ03201412010061)、ISO9001 质量管理体系认证(注册号:04414Q10713R2M 计算机信息系统集成、计算机应用软件开发、风力发电机的维修和服务)。"
中船重工海为（新疆）新能源有限公司,https://fdjob.bjx.com.cn/companys/14365.html**********
北方大区锡盟新能源公司,"华润电力投资有限公司北方分公司（简称北方大区）成立于2016年6月29日，是华润电力控股有限公司发挥业态管理优势、创新生意模式与发展思路，实施组织变革，成立的管理版图最大的区域式管理公司，投资区域涵盖山西省、内蒙古自治区、新疆维吾尔族自治区、宁夏回族自治区，业态涉及火电、煤炭、物流和风电、光伏等领域。华润电力锡盟新能源公司（简称锡盟新能源公司）为华润电力北方大区下属公司，公司位于内蒙古锡林郭勒盟锡林浩特市，负责华润电力在内蒙古地区风电、分布式能源、光伏发电项目的运营、开发、建设和管理。目前，公司拥有3个风电项目，总容量为72.5万千瓦，分别为正镶白旗项目22.5万千瓦、太仆寺旗旗项目30万千瓦、锡林浩特市项目20万千瓦。公司三个风电项目于2017年获得核准批复，计划于2019年开工建设。公司以打造百万风电基地为目标，与您携手, 共赴“世界一流企业、最受尊敬企业、最佳雇主企业”的愿景,实现股东价值和员工价值最大化!我们真诚地欢迎您的加入,与您携手,改变生活!"
上海电力股份有限公司,"上海电力股份有限公司成立于1998年6月4日，并于2003年10月14日在境内成功发行人民币普通股股票，同年10月29日在上海证券交易所正式挂牌交易。上海电力股份有限公司是国家电力投资集团公司的控股企业，也是上海最主要的电力能源企业之一。  截至2015年8月31日，上海电力股份有限公司在拥有电力装机容量953.75万千瓦，所属单位及公司共有83家，其中境内全资、控股33家、境内授权管理30家、境外各级企业16家、项目部1个、项目筹建处3个。公司总资产规模达到541.36亿人民币，净资产162.58亿元人民币。  上海电力确立了“率先建成国际一流能源企业”的企业愿景，用发展的、世界的眼光积极拓展海外市场。目前，上海电力海外发展业务涉及日本、土耳其、马耳他、坦桑尼亚、莫桑比克、南非、巴基斯坦等国, 为在2020年前再造一个上海电力打下了较为扎实的基础。  展望未来，上海电力将贯彻执行董事会确定的发展战略目标，进一步落实公司制定的发展思路，不断做强、做实、做大公司的发电主业，逐步开发、利用高效清洁能源和新能源，继续成为世界发电技术、管理、市场的受益者和创造者。"
中建五洲工程装备有限公司,中建五洲工程装备有限公司（原南京中建化工设备制造有限公司）是世界500强企业中国建筑工程总公司旗下中建安装工程有限公司的全资子公司，是一家专门从事化工设备、重型钢结构和新能源设备等制造与安装的一体化公司。公司注册资本2.6亿元人民币，固定资产投资超4亿元人民币，拥有钢结构工程专项承包国家一级资质和中国钢结构协会特级资质等，通过了美国机械工程师协会(ASME)的压力容器“U”证和“S”证认证。     公司技术力量雄厚。现有职工1600余人，其中一级建造师100余人，高级及以上职称100余人，中级及以上技术骨干400余人，能够独立进行化工设备、钢结构等产品的设计、制造和安装等工作。公司是国家高新技术企业，建有省级工程技术中心和省级研究生工作站，每年科技投入超过3000万元人民币，拥有多项国家专利，已与国内多所高校联合开展科技攻关，曾获国家科技进步二等奖一项，省部级工法多项，目前正在与南京工业大学联合开展有色金属焊接、材料防腐、钢结构安装技术等课题的攻关。    公司生产能力一流。公司共三期厂区，占地面积35万余平方米，拥有国际先进的生产设备600余台套，现建有4个制造厂，年生产加工能力达15万-20万吨。公司一、二期以钢结构和新能源设备为主，三期以石油化工设备和压力容器制造为主，着力发展有色金属制造。    公司建设成果丰硕。近年来，公司牢牢把握“以装备制造为核心，开拓国际国内两个市场，做好成套化工设备、高端钢结构和新能源设备等三个产品”的市场定位，持续进行了产品结构调整和管理创新，实现了发展的高速度、高质量、高效益。先后承建了5.12亿营口港仙人岛原油储库四期工程 、酒泉卫星发射中心火箭垂直总装测试厂房、京沪高铁南京南站、海南东方高排风力发电总承包项目及毛里求斯国际机场、美国柏克德管桩项目等一大批国际工程和国家、省市重点工程，多个工程项目荣获“鲁班奖”、国家优质工程奖等奖项。    公司发展前景广阔。“十二五”期间，公司将围绕装备制造，以中建系统内部市场为依托，立足国内、放眼国际，开拓以发达国家为主的高端钢结构市场，做强做大以风力发电为主的新能源项目总承包和以压力容器为主的石油化工项目总承包业务，努力培育LNG和核电市场，以“一流的装备、一流的管理、一流的质量、一流的服务”为用户提供专业、系统、高效和个性化的产品服务。
揭阳前詹风电有限公司,揭阳前詹风电有限公司（简称“前詹风电公司”）成立于2019年3月，是国家电投集团广东电力有限公司的控股公司，由国家电投集团广东电力有限公司、深圳市南电能源投资有限公司、中国电能成套设备有限公司、中电投东北新能源发展有限公司、明阳智慧能源集团股份公司等五家单位共同合资组建，注册资本金72亿元人民币。　　前詹风电公司负责揭阳90万千瓦海上风电项目的开发建设和运营管理。该项目已于2018年取得核准批复，目前正在抓紧完善各项开工条件，即将进入全面建设阶段。
